date,equity
2023-03-22,118450.12458257371
2023-03-23,118450.12458257371
2023-03-24,118450.12458257371
2023-03-27,118450.12458257371
2023-03-28,118450.12458257371
2023-03-29,118450.12458257371
2023-03-30,118450.12458257371
2023-03-31,118450.12458257371
2023-04-03,118450.12458257371
2023-04-04,118450.12458257371
2023-04-05,118450.12458257371
2023-04-06,118450.12458257371
2023-04-10,118450.12458257371
2023-04-11,118450.12458257371
2023-04-12,118450.12458257371
2023-04-13,118450.12458257371
2023-04-14,118450.12458257371
2023-04-17,118450.12458257371
2023-04-18,118450.12458257371
2023-04-19,118450.12458257371
2023-04-20,118450.12458257371
2023-04-21,118450.12458257371
2023-04-24,118450.12458257371
2023-04-25,118450.12458257371
2023-04-26,118450.12458257371
2023-04-27,118450.12458257371
2023-04-28,118450.12458257371
2023-05-01,118450.12458257371
2023-05-02,118450.12458257371
2023-05-03,118450.12458257371
2023-05-04,118450.12458257371
2023-05-05,118450.12458257371
2023-05-08,118450.12458257371
2023-05-09,118450.12458257371
2023-05-10,118450.12458257371
2023-05-11,118450.12458257371
2023-05-12,118450.12458257371
2023-05-15,118450.12458257371
2023-05-16,118450.12458257371
2023-05-17,118450.12458257371
2023-05-18,118450.12458257371
2023-05-19,118450.12458257371
2023-05-22,118450.12458257371
2023-05-23,118450.12458257371
2023-05-24,118450.12458257371
2023-05-25,118450.12458257371
2023-05-26,118450.12458257371
2023-05-30,118450.12458257371
2023-05-31,118450.12458257371
2023-06-01,118450.12458257371
2023-06-02,118331.67445799115
2023-06-05,118671.07953877459
2023-06-06,119125.64189655846
2023-06-07,117743.76936950516
2023-06-08,119010.48461955802
2023-06-09,118925.6314997432
2023-06-12,118507.44004936275
2023-06-13,117858.92664650556
2023-06-14,118507.44004936275
2023-06-15,118658.9608352907
2023-06-16,118695.32434421823
2023-06-20,117307.39246542299
2023-06-21,117174.05713319674
2023-06-22,115925.51993836969
2023-06-23,116313.41463004041
2023-06-26,116592.2113964527
2023-06-27,116004.31370644257
2023-06-28,115901.28253140191
2023-06-29,115713.39083807055
2023-06-30,116434.63125878279
2023-07-03,116470.99476771032
2023-07-05,116343.71878722601
2023-07-06,115683.08668088495
2023-07-07,116743.73218238064
2023-07-10,116671.00516452557
2023-07-11,117052.84050445438
2023-07-12,118561.98161351611
2023-07-13,118743.80655662966
2023-07-14,118679.55716373962
2023-07-17,118679.55716373962
2023-07-18,118679.55716373962
2023-07-19,118679.55716373962
2023-07-20,118679.55716373962
2023-07-21,118679.55716373962
2023-07-24,118679.55716373962
2023-07-25,118679.55716373962
2023-07-26,118679.55716373962
2023-07-27,118679.55716373962
2023-07-28,118679.55716373962
2023-07-31,118679.55716373962
2023-08-01,118679.55716373962
2023-08-02,118679.55716373962
2023-08-03,118679.55716373962
2023-08-04,118679.55716373962
2023-08-07,118679.55716373962
2023-08-08,118679.55716373962
2023-08-09,118679.55716373962
2023-08-10,118679.55716373962
2023-08-11,118679.55716373962
2023-08-14,118679.55716373962
2023-08-15,118679.55716373962
2023-08-16,118679.55716373962
2023-08-17,118679.55716373962
2023-08-18,118679.55716373962
2023-08-21,118679.55716373962
2023-08-22,118679.55716373962
2023-08-23,118679.55716373962
2023-08-24,118679.55716373962
2023-08-25,118679.55716373962
2023-08-28,118679.55716373962
2023-08-29,118679.55716373962
2023-08-30,118679.55716373962
2023-08-31,118679.55716373962
2023-09-01,118679.55716373962
2023-09-05,118679.55716373962
2023-09-06,118679.55716373962
2023-09-07,118679.55716373962
2023-09-08,118679.55716373962
2023-09-11,118679.55716373962
2023-09-12,118679.55716373962
2023-09-13,118679.55716373962
2023-09-14,118679.55716373962
2023-09-15,118679.55716373962
2023-09-18,118679.55716373962
2023-09-19,118679.55716373962
2023-09-20,118679.55716373962
2023-09-21,118679.55716373962
2023-09-22,118679.55716373962
2023-09-25,118679.55716373962
2023-09-26,118679.55716373962
2023-09-27,118679.55716373962
2023-09-28,118679.55716373962
2023-09-29,118679.55716373962
2023-10-02,118679.55716373962
2023-10-03,118679.55716373962
2023-10-04,118679.55716373962
2023-10-05,118679.55716373962
2023-10-06,118679.55716373962
2023-10-09,118679.55716373962
2023-10-10,118679.55716373962
2023-10-11,118679.55716373962
2023-10-12,118679.55716373962
2023-10-13,118679.55716373962
2023-10-16,118679.55716373962
2023-10-17,118679.55716373962
2023-10-18,118679.55716373962
2023-10-19,118679.55716373962
2023-10-20,118679.55716373962
2023-10-23,118679.55716373962
2023-10-24,118679.55716373962
2023-10-25,118679.55716373962
2023-10-26,118679.55716373962
2023-10-27,118679.55716373962
2023-10-30,118679.55716373962
2023-10-31,118679.55716373962
2023-11-01,118679.55716373962
2023-11-02,118679.55716373962
2023-11-03,118679.55716373962
2023-11-06,118679.55716373962
2023-11-07,118679.55716373962
2023-11-08,118679.55716373962
2023-11-09,118679.55716373962
2023-11-10,118679.55716373962
2023-11-13,118679.55716373962
2023-11-14,118679.55716373962
2023-11-15,118679.55716373962
2023-11-16,118679.55716373962
2023-11-17,118679.55716373962
2023-11-20,118679.55716373962
2023-11-21,118679.55716373962
2023-11-22,118679.55716373962
2023-11-24,118679.55716373962
2023-11-27,118679.55716373962
2023-11-28,118679.55716373962
2023-11-29,118679.55716373962
2023-11-30,118679.55716373962
2023-12-01,118679.55716373962
2023-12-04,118679.55716373962
2023-12-05,118679.55716373962
2023-12-06,118679.55716373962
2023-12-07,118679.55716373962
2023-12-08,118679.55716373962
2023-12-11,118679.55716373962
2023-12-12,118679.55716373962
2023-12-13,118679.55716373962
2023-12-14,118679.55716373962
2023-12-15,118679.55716373962
2023-12-18,118679.55716373962
2023-12-19,118679.55716373962
2023-12-20,118679.55716373962
2023-12-21,118679.55716373962
2023-12-22,118679.55716373962
2023-12-26,118679.55716373962
2023-12-27,118679.55716373962
2023-12-28,118679.55716373962
2023-12-29,118679.55716373962
2024-01-02,118679.55716373962
2024-01-03,118679.55716373962
2024-01-04,118679.55716373962
2024-01-05,118679.55716373962
2024-01-08,118679.55716373962
2024-01-09,118679.55716373962
2024-01-10,118679.55716373962
2024-01-11,118679.55716373962
2024-01-12,118679.55716373962
2024-01-16,118679.55716373962
2024-01-17,118679.55716373962
2024-01-18,118679.55716373962
2024-01-19,118679.55716373962
2024-01-22,118679.55716373962
2024-01-23,118679.55716373962
2024-01-24,118679.55716373962
2024-01-25,118679.55716373962
2024-01-26,118679.55716373962
2024-01-29,118679.55716373962
2024-01-30,118679.55716373962
2024-01-31,118679.55716373962
2024-02-01,118679.55716373962
2024-02-02,118679.55716373962
2024-02-05,118679.55716373962
2024-02-06,118679.55716373962
2024-02-07,118679.55716373962
2024-02-08,118679.55716373962
2024-02-09,118679.55716373962
2024-02-12,118679.55716373962
